"Año","Mes","Marca","Familia","LlaveModelo","Modelo","Segmento","Provincia","Pais","Precio","Unidades"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","CHIMBORAZO","CHINA","23990","1"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","ESMERALDAS","CHINA","23990","1"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","GUAYAS","CHINA","23990","6"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","IMBABURA","CHINA","23990","2"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","MANABI","CHINA","23990","1"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","PICHINCHA","CHINA","23990","8"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","SANTO DOMINGO","CHINA","23990","3"
"2022","mar","GREAT WALL","HAVAL H2","5873","HAVAL ALL NEW H2","SUV","TUNGURAHUA","CHINA","23990","5"
"2022","mar","GREAT WALL","HAVAL H2","5874","HAVAL ALL NEW H2 AT","SUV","PICHINCHA","CHINA","25990","1"
"2022","mar","GREAT WALL","HAVAL H6","5876","Haval All New H6","SUV","GUAYAS","CHINA","39990","9"
"2022","mar","GREAT WALL","HAVAL H6","5876","Haval All New H6","SUV","IMBABURA","CHINA","39990","1"
"2022","mar","GREAT WALL","HAVAL H6","5876","Haval All New H6","SUV","LOJA","CHINA","39990","1"
"2022","mar","GREAT WALL","HAVAL H6","5876","Haval All New H6","SUV","PICHINCHA","CHINA","39990","22"
"2022","mar","GREAT WALL","HAVAL H6","5876","Haval All New H6","SUV","SANTO DOMINGO","CHINA","39990","1"
"2022","mar","GREAT WALL","HAVAL H6","5876","Haval All New H6","SUV","TUNGURAHUA","CHINA","39990","4"
"2022","mar","GREAT WALL","HAVAL H6","4270","HAVAL H6 1.5T","SUV","PICHINCHA","CHINA","25990","4"
"2022","mar","GREAT WALL","HAVAL H6","5291","HAVAL H6 SUPREME SR","SUV","AZUAY","CHINA","38000","1"
"2022","mar","GREAT WALL","HAVAL H6","5291","HAVAL H6 SUPREME SR","SUV","GUAYAS","CHINA","38000","1"
"2022","mar","GREAT WALL","HAVAL H6","5291","HAVAL H6 SUPREME SR","SUV","PICHINCHA","CHINA","38000","1"
"2022","mar","GREAT WALL","HAVAL M4","4526","M4 AMT","SUV","PICHINCHA","ECUADOR","19490","2"
"2022","mar","GREAT WALL","HAVAL M4","4414","M4 CONFORT","SUV","LOJA","ECUADOR","17490","1"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","CHIMBORAZO","CHINA","29990","2"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","COTOPAXI","CHINA","29990","1"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","EL ORO","CHINA","29990","3"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","ESMERALDAS","CHINA","29990","1"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","GUAYAS","CHINA","29990","23"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","IMBABURA","CHINA","29990","3"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","LOJA","CHINA","29990","3"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","LOS RIOS","CHINA","29990","1"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","MANABI","CHINA","29990","3"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","PICHINCHA","CHINA","29990","16"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","SANTO DOMINGO","CHINA","29990","1"
"2022","mar","GREAT WALL","POER","5875","POER 4X2 DC DIESEL","CAMIONETA","TUNGURAHUA","CHINA","29990","12"
"2022","mar","GREAT WALL","POER","5862","POER 4X2 DC GAS","CAMIONETA","EL ORO","CHINA","29990","1"
"2022","mar","GREAT WALL","POER","5862","POER 4X2 DC GAS","CAMIONETA","IMBABURA","CHINA","29990","1"
"2022","mar","GREAT WALL","POER","5862","POER 4X2 DC GAS","CAMIONETA","PICHINCHA","CHINA","29990","2"
"2022","mar","GREAT WALL","POER","5862","POER 4X2 DC GAS","CAMIONETA","TUNGURAHUA","CHINA","29990","1"
"2022","mar","GREAT WALL","POER","6022","POER 4X4 DC DIESEL","CAMIONETA","COTOPAXI","CHINA","36990","1"
"2022","mar","GREAT WALL","POER","6022","POER 4X4 DC DIESEL","CAMIONETA","GUAYAS","CHINA","36990","2"
"2022","mar","GREAT WALL","POER","6022","POER 4X4 DC DIESEL","CAMIONETA","LOS RIOS","CHINA","36990","1"
"2022","mar","GREAT WALL","POER","6022","POER 4X4 DC DIESEL","CAMIONETA","MANABI","CHINA","36990","2"
"2022","mar","GREAT WALL","POER","6022","POER 4X4 DC DIESEL","CAMIONETA","PICHINCHA","CHINA","36990","4"
"2022","mar","GREAT WALL","POER","6022","POER 4X4 DC DIESEL","CAMIONETA","SANTO DOMINGO","CHINA","36990","1"
"2022","mar","GREAT WALL","POER","6022","POER 4X4 DC DIESEL","CAMIONETA","TUNGURAHUA","CHINA","36990","2"
"2022","mar","GREAT WALL","POER","6038","POER 4X4 DC DIESEL AT","CAMIONETA","PICHINCHA","CHINA","46990","2"
"2022","mar","GREAT WALL","POER","6038","POER 4X4 DC DIESEL AT","CAMIONETA","SANTO DOMINGO","CHINA","46990","1"
"2022","mar","GREAT WALL","POER","6038","POER 4X4 DC DIESEL AT","CAMIONETA","TUNGURAHUA","CHINA","46990","1"
"2022","mar","GREAT WALL","WINGLE","4920","WINGLE 2.0 CS 4X2 DIESEL","CAMIONETA","GUAYAS","CHINA","24990","3"
"2022","mar","GREAT WALL","WINGLE","4920","WINGLE 2.0 CS 4X2 DIESEL","CAMIONETA","IMBABURA","CHINA","24990","1"
"2022","mar","GREAT WALL","WINGLE","4920","WINGLE 2.0 CS 4X2 DIESEL","CAMIONETA","MANABI","CHINA","24990","1"
"2022","mar","GREAT WALL","WINGLE","4920","WINGLE 2.0 CS 4X2 DIESEL","CAMIONETA","PICHINCHA","CHINA","24990","1"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","AZUAY","ECUADOR","22490","1"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","CHIMBORAZO","ECUADOR","22490","1"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","COTOPAXI","ECUADOR","22490","2"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","GUAYAS","ECUADOR","22490","17"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","IMBABURA","ECUADOR","22490","1"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","LOJA","ECUADOR","22490","1"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","MANABI","ECUADOR","22490","3"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","PICHINCHA","ECUADOR","22490","19"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","SANTO DOMINGO","ECUADOR","22490","2"
"2022","mar","GREAT WALL","WINGLE","4479","WINGLE 5 2.4 CD 4X2","CAMIONETA","TUNGURAHUA","ECUADOR","22490","3"
"2022","mar","GREAT WALL","WINGLE","4478","WINGLE 5 2.4 CS 4X2","CAMIONETA","COTOPAXI","ECUADOR","21790","1"
"2022","mar","GREAT WALL","WINGLE","4478","WINGLE 5 2.4 CS 4X2","CAMIONETA","GUAYAS","ECUADOR","21790","4"
"2022","mar","GREAT WALL","WINGLE","4478","WINGLE 5 2.4 CS 4X2","CAMIONETA","PICHINCHA","ECUADOR","21790","4"
"2022","mar","GREAT WALL","WINGLE","4478","WINGLE 5 2.4 CS 4X2","CAMIONETA","SANTA ELENA","ECUADOR","21790","1"
"2022","mar","GREAT WALL","WINGLE","4478","WINGLE 5 2.4 CS 4X2","CAMIONETA","SANTO DOMINGO","ECUADOR","21790","1"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","COTOPAXI","ECUADOR","25990","1"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","EL ORO","ECUADOR","25990","3"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","GUAYAS","ECUADOR","25990","10"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","IMBABURA","ECUADOR","25990","1"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","MORONA SANTIAGO","ECUADOR","25990","1"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","PICHINCHA","ECUADOR","25990","13"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","SANTA ELENA","ECUADOR","25990","1"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","SANTO DOMINGO","ECUADOR","25990","1"
"2022","mar","GREAT WALL","WINGLE","5427","WINGLE 7 CD 2.0 DIESEL 4X2","CAMIONETA","TUNGURAHUA","ECUADOR","25990","14"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","AZUAY","ECUADOR","27990","2"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","CHIMBORAZO","ECUADOR","27990","2"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","COTOPAXI","ECUADOR","27990","4"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","EL ORO","ECUADOR","27990","1"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","ESMERALDAS","ECUADOR","27990","2"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","GUAYAS","ECUADOR","27990","24"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","IMBABURA","ECUADOR","27990","1"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","LOJA","ECUADOR","27990","2"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","LOS RIOS","ECUADOR","27990","1"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","MANABI","ECUADOR","27990","3"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","MORONA SANTIAGO","ECUADOR","27990","2"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","ORELLANA","ECUADOR","27990","9"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","PICHINCHA","ECUADOR","27990","34"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","SANTO DOMINGO","ECUADOR","27990","5"
"2022","mar","GREAT WALL","WINGLE","5322","WINGLE 7 CD 2.0 DIESEL 4X4","CAMIONETA","TUNGURAHUA","ECUADOR","27990","13"
"2022","mar","GREAT WALL","WINGLE","5970","WINGLE7 CD 4X4 GAS","CAMIONETA","PICHINCHA","CHINA","26990","2"
"2022","mar","HIGER","SERIE H100","6030","H100L 11A AC 1.5 5P 4X2 TM","VAN","GUAYAS","CHINA","17990","8"
"2022","mar","HINO","SERIE AK8","5543","AK8JRSA CON RETARDADOR (2020)","BUS","CHIMBORAZO","JAPON","61152","1"
"2022","mar","HINO","SERIE AK8","5543","AK8JRSA CON RETARDADOR (2020)","BUS","GUAYAS","JAPON","61152","2"
"2022","mar","HINO","SERIE AK8","5543","AK8JRSA CON RETARDADOR (2020)","BUS","TUNGURAHUA","JAPON","61152","1"
"2022","mar","HINO","SERIE AK8","5441","AK8JRSA SIN RETARDADOR (2020)","BUS","EL ORO","JAPON","58473","-1"
"2022","mar","HINO","SERIE AK8","5441","AK8JRSA SIN RETARDADOR (2020)","BUS","GUAYAS","JAPON","58473","2"
"2022","mar","HINO","SERIE AK8","5441","AK8JRSA SIN RETARDADOR (2020)","BUS","IMBABURA","JAPON","58473","1"
"2022","mar","HINO","SERIE AK8","5441","AK8JRSA SIN RETARDADOR (2020)","BUS","PICHINCHA","JAPON","58473","7"
"2022","mar","HINO","SERIE AK8","5441","AK8JRSA SIN RETARDADOR (2020)","BUS","SANTO DOMINGO","JAPON","58473","1"
"2022","mar","HINO","SERIE AK8","5441","AK8JRSA SIN RETARDADOR (2020)","BUS","TUNGURAHUA","JAPON","58473","8"
"2022","mar","HINO","SERIE FC9 BUS","6039","BUS FC9JL7Z","BUS","PICHINCHA","COLOMBIA","51520","1"
"2022","mar","HINO","SERIE FC9 BUS","6039","BUS FC9JL7Z","BUS","SANTO DOMINGO","COLOMBIA","51520","1"
"2022","mar","HINO","SERIE FC9","5686","FC9JJ7A-BBAHFAA CAMION","CAMION","EL ORO","COLOMBIA","51330","2"
"2022","mar","HINO","SERIE FC9","5686","FC9JJ7A-BBAHFAA CAMION","CAMION","GUAYAS","COLOMBIA","51330","8"
"2022","mar","HINO","SERIE FC9","5686","FC9JJ7A-BBAHFAA CAMION","CAMION","LOJA","COLOMBIA","51330","2"
"2022","mar","HINO","SERIE FC9","5686","FC9JJ7A-BBAHFAA CAMION","CAMION","MANABI","COLOMBIA","51330","3"
"2022","mar","HINO","SERIE FC9","5686","FC9JJ7A-BBAHFAA CAMION","CAMION","PICHINCHA","COLOMBIA","51330","4"
"2022","mar","HINO","SERIE FC9","5686","FC9JJ7A-BBAHFAA CAMION","CAMION","TUNGURAHUA","COLOMBIA","51330","2"
"2022","mar","HINO","SERIE FC9 BUS","2503","FC9JKSZ","BUS","MANABI","COLOMBIA","41955","1"
"2022","mar","HINO","SERIE FC9 BUS","2503","FC9JKSZ","BUS","TUNGURAHUA","COLOMBIA","41955","2"
"2022","mar","HINO","SERIE FC9 BUS","5956","FC9JL7Z-BB9HFAA","BUS","PICHINCHA","COLOMBIA","58340","2"
"2022","mar","HINO","SERIE FM2","4601","FM2PL7D VOLQUETA","CAMION","GUAYAS","COLOMBIA","107670","3"
"2022","mar","HINO","SERIE FM2","4600","FM2PR7A CAMION","CAMION","AZUAY","COLOMBIA","118990","2"
"2022","mar","HINO","SERIE FM2","4600","FM2PR7A CAMION","CAMION","GUAYAS","COLOMBIA","118990","1"
"2022","mar","HINO","SERIE FM2","4600","FM2PR7A CAMION","CAMION","IMBABURA","COLOMBIA","118990","1"
"2022","mar","HINO","SERIE FM2","4600","FM2PR7A CAMION","CAMION","PICHINCHA","COLOMBIA","118990","8"
"2022","mar","HINO","SERIE FM2","4600","FM2PR7A CAMION","CAMION","SANTO DOMINGO","COLOMBIA","118990","1"
"2022","mar","HINO","SERIE FM2","4600","FM2PR7A CAMION","CAMION","TUNGURAHUA","COLOMBIA","118990","1"
"2022","mar","HINO","SERIE FS1","2701","FS1ELSD VOLQUETA","CAMION","SANTO DOMINGO","JAPON","110705","1"
"2022","mar","HINO","SERIE FS1","5439","FS1ESSA (2020) CAMION","CAMION","PICHINCHA","JAPON","121420","1"
"2022","mar","HINO","SERIE GD8","5687","GD8JL7A EBCHF CAMION","CAMION","AZUAY","COLOMBIA","66062","5"
"2022","mar","HINO","SERIE GD8","5687","GD8JL7A EBCHF CAMION","CAMION","CHIMBORAZO","COLOMBIA","66062","1"
"2022","mar","HINO","SERIE GD8","5687","GD8JL7A EBCHF CAMION","CAMION","GUAYAS","COLOMBIA","66062","6"
"2022","mar","HINO","SERIE GD8","5687","GD8JL7A EBCHF CAMION","CAMION","MANABI","COLOMBIA","66062","2"
"2022","mar","HINO","SERIE GD8","5687","GD8JL7A EBCHF CAMION","CAMION","PICHINCHA","COLOMBIA","66062","6"
"2022","mar","HINO","SERIE GD8","5687","GD8JL7A EBCHF CAMION","CAMION","TUNGURAHUA","COLOMBIA","66062","2"
"2022","mar","HINO","SERIE GH8","4633","GH8JF7D VOLQUETA","CAMION","AZUAY","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","CHIMBORAZO","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","GUAYAS","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","IMBABURA","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","LOJA","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","MANABI","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","PICHINCHA","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","SANTO DOMINGO","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE GH8","4599","GH8JM7A CAMION","CAMION","TUNGURAHUA","COLOMBIA","84812","1"
"2022","mar","HINO","SERIE SG2","4635","SG2PF7B-SG3","CAMION","SANTO DOMINGO","COLOMBIA","89500","1"
"2022","mar","HINO","SERIE SS1","2702","SS1EKSA","CAMION","GUAYAS","JAPON","107134","6"
"2022","mar","HINO","SERIE SS1","2702","SS1EKSA","CAMION","IMBABURA","JAPON","107134","2"
"2022","mar","HINO","SERIE SS1","2702","SS1EKSA","CAMION","LOJA","JAPON","107134","1"
"2022","mar","HINO","SERIE SS1","2702","SS1EKSA","CAMION","PICHINCHA","JAPON","107134","3"
"2022","mar","HINO","SERIE SS1","2702","SS1EKSA","CAMION","SANTO DOMINGO","JAPON","107134","2"
"2022","mar","HINO","SERIE SS1","2702","SS1EKSA","CAMION","TUNGURAHUA","JAPON","107134","1"
"2022","mar","HINO","SERIE SS1","5205","SS1ELUA","CAMION","EL ORO","CHINA","89277","2"
"2022","mar","HINO","SERIE SS1","5205","SS1ELUA","CAMION","TUNGURAHUA","CHINA","89277","-1"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","AZUAY","COLOMBIA","25884","3"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","CHIMBORAZO","COLOMBIA","25884","5"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","EL ORO","COLOMBIA","25884","4"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","GUAYAS","COLOMBIA","25884","8"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","LOJA","COLOMBIA","25884","2"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","PICHINCHA","COLOMBIA","25884","18"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","SANTO DOMINGO","COLOMBIA","25884","4"
"2022","mar","HINO","SERIE XZU 640","2453","XZU640LHKMLJ3 NEUMATICO SENCILLO","CAMION","TUNGURAHUA","COLOMBIA","25884","8"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","AZUAY","COLOMBIA","30348","3"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","EL ORO","COLOMBIA","30348","2"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","GUAYAS","COLOMBIA","30348","5"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","LOJA","COLOMBIA","30348","2"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","MANABI","COLOMBIA","30348","2"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","PICHINCHA","COLOMBIA","30348","2"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","SANTO DOMINGO","COLOMBIA","30348","1"
"2022","mar","HINO","SERIE XZU 710","2454","XZU710LHKFML3 NEUMATICO DOBLE","CAMION","TUNGURAHUA","COLOMBIA","30348","1"
"2022","mar","HINO","SERIE XZU 710","2455","XZU710LHKFQL3","CAMION","AZUAY","COLOMBIA","36490","3"
"2022","mar","HINO","SERIE XZU 710","2455","XZU710LHKFQL3","CAMION","GUAYAS","COLOMBIA","36490","12"
"2022","mar","HINO","SERIE XZU 710","2455","XZU710LHKFQL3","CAMION","PICHINCHA","COLOMBIA","36490","3"
"2022","mar","HINO","SERIE XZU 710","2455","XZU710LHKFQL3","CAMION","TUNGURAHUA","COLOMBIA","36490","5"
"2022","mar","HINO","SERIE XZU 710","2490","XZU710LHKFRL3","CAMION","GUAYAS","COLOMBIA","38490","1"
"2022","mar","HINO","SERIE XZU 720","2491","XZU720LHKFQL3","CAMION","EL ORO","COLOMBIA","37490","1"
"2022","mar","HINO","SERIE XZU 720","2491","XZU720LHKFQL3","CAMION","GUAYAS","COLOMBIA","37490","2"
"2022","mar","HINO","SERIE XZU 720","2491","XZU720LHKFQL3","CAMION","TUNGURAHUA","COLOMBIA","37490","1"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","AZUAY","COLOMBIA","40490","6"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","CHIMBORAZO","COLOMBIA","40490","1"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","EL ORO","COLOMBIA","40490","1"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","GUAYAS","COLOMBIA","40490","7"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","LOJA","COLOMBIA","40490","1"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","MANABI","COLOMBIA","40490","1"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","PICHINCHA","COLOMBIA","40490","8"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","SANTO DOMINGO","COLOMBIA","40490","1"
"2022","mar","HINO","SERIE XZU 720","2457","XZU720LHKFRL3","CAMION","TUNGURAHUA","COLOMBIA","40490","1"
"2022","mar","HONDA","HONDA CITY","6043","CITY SEDAN","AUTOMOVIL","TUNGURAHUA","BRASIL","28990","2"
"2022","mar","HONDA","PILOT","5697","PILOT 4X2 EXL","SUV","GUAYAS","ESTADOS UNIDOS","84990","1"
"2022","mar","HONDA","PILOT","5697","PILOT 4X2 EXL","SUV","TUNGURAHUA","ESTADOS UNIDOS","84990","1"
"2022","mar","HONDA","WR-V","5765","WR-V LXC 4X2 AT 2021","SUV","GUAYAS","BRASIL","28990","1"
"2022","mar","HONDA","WR-V","5765","WR-V LXC 4X2 AT 2021","SUV","PICHINCHA","BRASIL","28990","2"
"2022","mar","HONDA","WR-V","5765","WR-V LXC 4X2 AT 2021","SUV","TUNGURAHUA","BRASIL","28990","1"
"2022","mar","HONDA","WR-V","5150","WR-V LXC 4X2 MT","SUV","AZUAY","BRASIL","24990","5"
"2022","mar","HONDA","WR-V","5150","WR-V LXC 4X2 MT","SUV","GUAYAS","BRASIL","24990","1"
"2022","mar","HONDA","WR-V","5150","WR-V LXC 4X2 MT","SUV","PICHINCHA","BRASIL","24990","5"
"2022","mar","HONDA","WR-V","5150","WR-V LXC 4X2 MT","SUV","TUNGURAHUA","BRASIL","24990","1"
"2022","mar","HYUNDAI","CRETA","5791","CRETA GLS AC 1.5 5P 4X2 TA","SUV","AZUAY","INDIA","27990","1"
"2022","mar","HYUNDAI","CRETA","5791","CRETA GLS AC 1.5 5P 4X2 TA","SUV","EL ORO","INDIA","27990","2"
"2022","mar","HYUNDAI","CRETA","5791","CRETA GLS AC 1.5 5P 4X2 TA","SUV","GUAYAS","INDIA","27990","3"
"2022","mar","HYUNDAI","CRETA","5791","CRETA GLS AC 1.5 5P 4X2 TA","SUV","LOJA","INDIA","27990","2"
"2022","mar","HYUNDAI","CRETA","5791","CRETA GLS AC 1.5 5P 4X2 TA","SUV","MANABI","INDIA","27990","1"
"2022","mar","HYUNDAI","CRETA","5791","CRETA GLS AC 1.5 5P 4X2 TA","SUV","PICHINCHA","INDIA","27990","9"
"2022","mar","HYUNDAI","CRETA","5791","CRETA GLS AC 1.5 5P 4X2 TA","SUV","TUNGURAHUA","INDIA","27990","1"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","COTOPAXI","INDIA","16990","1"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","EL ORO","INDIA","16990","5"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","GUAYAS","INDIA","16990","18"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","IMBABURA","INDIA","16990","1"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","LOJA","INDIA","16990","3"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","PICHINCHA","INDIA","16990","10"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","SANTO DOMINGO","INDIA","16990","3"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","TUNGURAHUA","INDIA","16990","1"
"2022","mar","HYUNDAI","GRAND I10","6000","GRAND I10 GL AC 1.2 4P 4X2 TM","AUTOMOVIL","ZAMORA CHINCHIPE","INDIA","16990","1"
"2022","mar","HYUNDAI","GRAND I10","5994","GRAND I10 GLS AC 1.2 4P 4X2 TM","AUTOMOVIL","GUAYAS","INDIA","15890","1"
"2022","mar","HYUNDAI","GRAND I10","5994","GRAND I10 GLS AC 1.2 4P 4X2 TM","AUTOMOVIL","PICHINCHA","INDIA","15890","1"
